"EXP_39";"EXP_29";"EXP_42";"EXP_41";"EXP_3";"EXP_40";"EXP_38";"EXP_26";"EXP_1";"EXP_43";"EXP_7";"EXP_9";"EXP_8";"EXP_4";"EXP_19";"EXP_10";"EXP_17";"EXP_25";"EXP_45";"EXP_6";"EXP_2";"EXP_16";"EXP_13";"EXP_14";"EXP_11";"EXP_15";"EXP_12";"EXP_5";"EXP_18";"EXP_44";"EXP_28"
2.3612970000000000e-01;5.9016569999999997e-02;2.9526029999999998e-01;3.0800369999999999e-01;6.0359379999999997e-02;2.1970370000000000e-01;2.5935770000000002e-01;1.3962390000000000e-01;7.7026670000000005e-02;7.1341360000000006e-02;2.3110320000000001e-01;2.0072590000000001e-01;2.5760640000000001e-01;3.9081249999999998e-02;1.4141830000000000e-01;1.2160020000000001e-01;3.3381800000000000e-01;1.1064400000000001e-01;2.4790560000000000e-02;7.3572150000000003e-02;1.1168309999999999e-01;2.3834690000000000e-01;2.2854010000000000e-01;3.0075109999999999e-01;3.8561289999999998e-01;2.8160069999999998e-01;1.9695530000000000e-01;1.0933770000000000e-01;3.8056610000000002e-01;1.2111830000000000e-01;4.4933069999999999e-02
2.3369390000000001e-01;4.6104069999999997e-02;2.5911079999999997e-01;2.6696449999999999e-01;5.2227150000000000e-02;1.8394060000000001e-01;2.5686110000000001e-01;1.0066860000000000e-01;6.4865560000000003e-02;4.9975239999999997e-02;1.7884069999999999e-01;1.3558950000000000e-01;2.2007800000000000e-01;3.3689419999999998e-02;1.0275020000000000e-01;9.4105010000000003e-02;2.7750609999999998e-01;7.9149769999999994e-02;1.9153230000000000e-02;5.9313280000000003e-02;9.1828300000000002e-02;1.8567690000000001e-01;1.7446710000000001e-01;2.3958889999999999e-01;3.3069490000000001e-01;2.3029179999999999e-01;1.3932420000000001e-01;8.5228819999999997e-02;3.2646500000000001e-01;7.6973630000000001e-02;3.5087159999999999e-02
2.3770939999999999e-01;5.0751629999999999e-02;2.8183170000000002e-01;2.9229939999999999e-01;5.7881559999999999e-02;2.0620890000000000e-01;2.6126020000000000e-01;1.2434590000000000e-01;7.8548599999999996e-02;6.2214859999999997e-02;2.1674340000000000e-01;1.7400320000000000e-01;2.4831000000000000e-01;3.7803820000000002e-02;1.1181400000000000e-01;1.1047100000000000e-01;3.0095759999999999e-01;9.6664659999999999e-02;2.0128819999999999e-02;6.8197410000000000e-02;1.0956360000000000e-01;2.0694360000000001e-01;2.0182059999999999e-01;2.6854430000000001e-01;3.6993270000000000e-01;2.5322480000000003e-01;1.6682459999999999e-01;1.0303880000000000e-01;3.4921459999999999e-01;1.0367790000000000e-01;3.7751560000000003e-02
3.2683069999999997e-01;8.0267560000000002e-02;3.4547149999999999e-01;3.5826500000000000e-01;1.7768080000000000e-01;2.9308659999999997e-01;3.4777350000000001e-01;1.8215190000000001e-01;2.5062050000000002e-01;1.0343720000000001e-01;3.3553060000000001e-01;3.0660120000000002e-01;3.5131279999999998e-01;2.2058710000000001e-01;1.6528050000000000e-01;2.6437319999999997e-01;3.7043120000000002e-01;1.4394640000000000e-01;3.5835939999999997e-02;2.3995140000000001e-01;2.7462219999999998e-01;2.8179389999999999e-01;2.9803160000000001e-01;3.4388400000000002e-01;4.3754520000000002e-01;3.1759850000000001e-01;2.7323649999999999e-01;2.5705790000000001e-01;4.1424109999999997e-01;1.4653440000000001e-01;6.1779180000000003e-02
2.3058310000000001e-01;4.9492469999999997e-02;2.7525210000000000e-01;2.8852980000000000e-01;5.2905639999999997e-02;2.0150799999999999e-01;2.5590540000000001e-01;1.3323950000000001e-01;8.9957529999999994e-02;6.8621070000000006e-02;2.2723040000000000e-01;2.0205989999999999e-01;2.4984170000000000e-01;4.7928890000000002e-02;1.0464450000000000e-01;1.3020870000000001e-01;3.0091489999999999e-01;1.0217430000000000e-01;1.6797230000000000e-02;9.8501389999999994e-02;1.2238870000000000e-01;2.0460130000000001e-01;1.9891639999999999e-01;2.6884989999999998e-01;3.5588540000000002e-01;2.4520950000000000e-01;1.8297600000000000e-01;8.9587130000000001e-02;3.4972999999999999e-01;1.1286220000000000e-01;3.4786659999999997e-02
2.9747780000000001e-01;8.5119429999999996e-02;3.4979800000000000e-01;3.6096950000000000e-01;8.9669659999999998e-02;2.8347539999999999e-01;3.1898579999999999e-01;2.0154980000000000e-01;1.5739190000000000e-01;1.1721180000000000e-01;3.2590839999999999e-01;3.0187710000000001e-01;3.4505619999999998e-01;8.3606399999999997e-02;1.8194920000000001e-01;2.3599860000000000e-01;3.8612120000000000e-01;1.6136159999999999e-01;3.9898070000000001e-02;1.8663240000000000e-01;1.9154009999999999e-01;2.9568420000000001e-01;2.9655470000000000e-01;3.5172639999999999e-01;4.4903260000000000e-01;3.3049580000000001e-01;2.5942789999999999e-01;1.8694600000000000e-01;4.2971480000000001e-01;1.6727239999999999e-01;6.5157179999999995e-02
2.7213039999999999e-01;6.3309039999999997e-02;3.0474289999999998e-01;3.1508560000000002e-01;8.0953750000000005e-02;2.4223520000000001e-01;2.9474370000000000e-01;1.4568270000000000e-01;1.3926870000000000e-01;7.6823230000000006e-02;2.6757189999999997e-01;2.4591450000000001e-01;2.9670669999999999e-01;7.7352199999999996e-02;1.3601720000000000e-01;1.7561080000000001e-01;3.3505629999999997e-01;1.1492270000000000e-01;2.5944849999999998e-02;1.4024960000000000e-01;1.6558080000000000e-01;2.3933979999999999e-01;2.3445849999999999e-01;2.9866700000000002e-01;3.9354479999999997e-01;2.8159370000000000e-01;1.9966610000000001e-01;1.5103739999999999e-01;3.8243120000000003e-01;1.1754950000000000e-01;4.8047449999999998e-02
1.1553330000000001e-01;2.7701449999999999e-02;1.9218979999999999e-01;2.0623910000000001e-01;5.4600289999999999e-03;1.2520770000000001e-01;1.3700129999999999e-01;1.1868370000000000e-01;1.7978140000000000e-02;6.2546350000000001e-02;1.2729450000000000e-01;8.5588049999999999e-02;1.3347800000000001e-01;4.5732890000000003e-03;5.0849039999999998e-02;3.3289539999999999e-02;2.2256609999999999e-01;8.7973190000000007e-02;5.7800090000000000e-03;1.7764380000000000e-02;2.9770870000000001e-02;1.3356720000000000e-01;1.2779409999999999e-01;1.8417120000000001e-01;2.3912960000000000e-01;1.5841710000000001e-01;1.0660360000000001e-01;1.5362150000000000e-02;2.6910810000000002e-01;1.0340700000000000e-01;1.4713169999999999e-02
2.4340049999999999e-01;7.4743480000000001e-02;3.1546700000000000e-01;3.2965590000000000e-01;6.3938739999999994e-02;2.4305910000000000e-01;2.6799309999999998e-01;1.8115590000000001e-01;9.2016009999999995e-02;1.0091830000000000e-01;2.6521339999999999e-01;2.4986620000000001e-01;2.8410120000000000e-01;4.4258319999999997e-02;1.7364830000000001e-01;1.5537329999999999e-01;3.6554389999999998e-01;1.4583170000000001e-01;3.5314709999999999e-02;9.3869469999999997e-02;1.3344839999999999e-01;2.7139089999999999e-01;2.6153379999999998e-01;3.2801599999999997e-01;4.1564960000000001e-01;3.0169309999999999e-01;2.4195120000000001e-01;1.2773640000000000e-01;4.1320709999999999e-01;1.5894410000000000e-01;5.7568340000000003e-02
2.6563100000000001e-01;4.9574080000000000e-02;2.8553299999999998e-01;2.9235840000000002e-01;6.3707449999999999e-02;2.0748030000000001e-01;2.8783700000000001e-01;1.1885800000000001e-01;9.9127350000000003e-02;6.0399530000000000e-02;2.2687050000000000e-01;1.7704159999999999e-01;2.6567580000000002e-01;4.2682690000000002e-02;1.0897840000000000e-01;1.2542650000000000e-01;2.9873090000000002e-01;9.0648939999999997e-02;1.8181070000000001e-02;7.7539890000000000e-02;1.3500980000000001e-01;2.0273859999999999e-01;1.9501930000000001e-01;2.6239570000000001e-01;3.6817549999999999e-01;2.5235829999999998e-01;1.5586449999999999e-01;1.1514550000000000e-01;3.4769390000000000e-01;9.2015009999999994e-02;3.6083839999999999e-02
1.9181080000000000e-01;5.9842380000000001e-02;2.6643709999999998e-01;2.8249140000000000e-01;3.5449899999999999e-02;1.9618869999999999e-01;2.1862490000000001e-01;1.6002600000000000e-01;5.7595809999999997e-02;9.0317129999999995e-02;2.1478430000000001e-01;1.7522509999999999e-01;2.2514600000000001e-01;3.0526560000000001e-02;1.1420370000000001e-01;1.0516860000000000e-01;3.0342350000000001e-01;1.2710640000000001e-01;2.4561590000000001e-02;7.4892539999999994e-02;8.2424410000000004e-02;2.1312580000000000e-01;2.0319690000000001e-01;2.6964830000000001e-01;3.3168809999999999e-01;2.4073639999999999e-01;1.9329510000000000e-01;5.8847549999999998e-02;3.4987140000000000e-01;1.3771439999999999e-01;4.3866710000000003e-02
1.1753790000000000e-01;3.1345590000000000e-02;1.8622749999999999e-01;2.0768229999999999e-01;1.5737689999999999e-02;1.1252220000000000e-01;1.4380340000000000e-01;1.0390210000000000e-01;2.2693870000000001e-02;5.2559320000000000e-02;1.1687320000000000e-01;9.1649809999999998e-02;1.2071400000000000e-01;1.0252330000000000e-02;8.2797460000000003e-02;3.6963709999999997e-02;2.2768590000000000e-01;8.0848050000000005e-02;1.3849780000000001e-02;2.1305279999999999e-02;2.8211620000000000e-02;1.4236940000000001e-01;1.3733750000000000e-01;2.0807560000000000e-01;2.3972199999999999e-01;1.7396070000000000e-01;1.5909029999999999e-01;2.7266599999999998e-02;2.7291810000000000e-01;1.0272020000000000e-01;2.2753860000000001e-02
2.0135500000000001e-01;5.7323499999999999e-02;2.7918199999999999e-01;2.9598269999999999e-01;4.3431709999999998e-02;1.9637250000000001e-01;2.2754849999999999e-01;1.6239650000000000e-01;6.2555130000000000e-02;8.8596869999999994e-02;2.2515830000000001e-01;2.0299200000000001e-01;2.2884570000000001e-01;2.7394840000000000e-02;1.5528690000000001e-01;1.0556090000000000e-01;3.3281220000000000e-01;1.2830510000000001e-01;2.5657420000000000e-02;5.6656890000000001e-02;8.1380960000000002e-02;2.3577319999999999e-01;2.3463129999999999e-01;3.0249939999999997e-01;3.6071350000000002e-01;2.6445279999999999e-01;2.3488080000000000e-01;8.0183260000000006e-02;3.7791940000000002e-01;1.5483910000000001e-01;4.1319979999999999e-02
3.3349950000000000e-01;7.2297940000000005e-02;3.4529939999999998e-01;3.5939680000000002e-01;2.0246819999999999e-01;2.9910730000000002e-01;3.5396349999999999e-01;1.8014479999999999e-01;2.7954509999999999e-01;1.0188670000000000e-01;3.4420460000000003e-01;3.1274510000000000e-01;3.5880060000000003e-01;2.5015820000000000e-01;1.4947820000000001e-01;2.7641250000000001e-01;3.5862990000000000e-01;1.3832600000000000e-01;2.9872670000000000e-02;2.5532159999999998e-01;2.9843019999999998e-01;2.7135680000000001e-01;3.0046020000000001e-01;3.4063240000000000e-01;4.4739750000000000e-01;3.0976060000000000e-01;2.8091529999999998e-01;2.7523609999999998e-01;4.0279549999999997e-01;1.4680360000000001e-01;5.3096860000000003e-02
4.0680790000000001e-02;2.6470970000000002e-03;9.1721289999999997e-02;1.0339920000000000e-01;6.0011859999999995e-04;4.2487219999999999e-02;5.5311560000000003e-02;4.3244720000000000e-02;8.9520219999999996e-04;1.5231099999999999e-02;3.9815560000000000e-02;1.7049490000000000e-02;4.2552479999999997e-02;3.6405969999999999e-04;1.0167910000000000e-02;1.0783259999999999e-03;1.2003770000000000e-01;2.8949980000000000e-02;3.5788250000000002e-04;6.2283399999999995e-04;1.2900300000000000e-03;4.8216610000000000e-02;4.2378340000000000e-02;8.4212369999999995e-02;1.1204749999999999e-01;6.5118449999999994e-02;2.5416080000000001e-02;9.1589090000000002e-04;1.6353790000000001e-01;3.6094380000000002e-02;8.8598140000000001e-04
1.8067990000000000e-01;3.4630569999999999e-02;2.0323869999999999e-01;2.1257080000000000e-01;3.6934549999999997e-02;1.3893040000000001e-01;2.0398279999999999e-01;7.7174489999999998e-02;4.6849139999999997e-02;3.8545059999999999e-02;1.2847280000000000e-01;9.7996000000000000e-02;1.5554680000000001e-01;2.4135410000000000e-02;6.7228319999999994e-02;6.1398210000000002e-02;1.9729759999999999e-01;6.1805289999999999e-02;1.5940170000000000e-02;3.9641059999999999e-02;6.0858530000000001e-02;1.2673920000000000e-01;1.2584809999999999e-01;1.7374919999999999e-01;2.6859090000000002e-01;1.6277970000000000e-01;1.0160569999999999e-01;5.7321370000000003e-02;2.4044070000000001e-01;6.2676220000000005e-02;2.7370530000000001e-02
2.0812580000000000e-01;5.1692670000000003e-02;2.8616239999999998e-01;3.0460589999999999e-01;4.7399339999999998e-02;2.0745310000000000e-01;2.3540910000000001e-01;1.3797480000000001e-01;6.3145679999999996e-02;7.2367790000000001e-02;2.0436820000000000e-01;1.7970739999999999e-01;2.2376789999999999e-01;2.9902910000000001e-02;1.5903900000000001e-01;1.0081000000000000e-01;3.3582560000000000e-01;1.1087690000000000e-01;2.5132990000000001e-02;5.2794010000000002e-02;8.0837800000000001e-02;2.3941950000000001e-01;2.3737380000000000e-01;3.2018690000000000e-01;3.8696580000000003e-01;2.9005059999999999e-01;2.3219560000000000e-01;8.5120669999999996e-02;3.7836209999999998e-01;1.4722689999999999e-01;3.9430460000000001e-02
2.9958899999999999e-01;7.2359069999999998e-02;3.2741199999999998e-01;3.3714050000000001e-01;1.0128410000000000e-01;2.5974360000000002e-01;3.2165800000000000e-01;1.6513790000000000e-01;1.8402540000000001e-01;9.1675809999999996e-02;3.0374960000000001e-01;2.7357060000000000e-01;3.2583889999999999e-01;1.0962730000000000e-01;1.4395769999999999e-01;2.1872159999999999e-01;3.4833760000000002e-01;1.3077010000000000e-01;3.0895400000000000e-02;1.7840300000000001e-01;1.9935280000000000e-01;2.5505760000000000e-01;2.5468970000000002e-01;3.1509480000000001e-01;4.2062290000000002e-01;2.9610460000000000e-01;2.1881600000000001e-01;1.8947059999999999e-01;3.9425579999999999e-01;1.3176209999999999e-01;5.5674939999999999e-02
1.9251050000000000e-01;4.8626809999999999e-02;2.6853640000000001e-01;2.8906460000000000e-01;4.5061610000000002e-02;1.7862739999999999e-01;2.1869000000000000e-01;1.1776689999999999e-01;5.9714030000000001e-02;6.0177389999999997e-02;1.9128400000000001e-01;1.5692860000000000e-01;2.0206470000000001e-01;2.8605940000000000e-02;1.2784180000000001e-01;8.7944309999999998e-02;2.9201820000000001e-01;9.6482109999999996e-02;2.3816540000000001e-02;5.1594760000000003e-02;7.6180109999999995e-02;2.0752540000000000e-01;2.0765610000000001e-01;2.8726400000000002e-01;3.5598839999999998e-01;2.5962649999999998e-01;2.0115580000000000e-01;7.6055590000000006e-02;3.4852420000000001e-01;1.2667249999999999e-01;3.8612760000000003e-02
1.5933449999999999e-01;4.4380559999999999e-02;2.2781899999999999e-01;2.4699630000000000e-01;3.5921910000000001e-02;1.4641319999999999e-01;1.8696489999999999e-01;1.1412700000000001e-01;4.6562829999999999e-02;5.6915290000000000e-02;1.7055010000000001e-01;1.4060650000000000e-01;1.7017199999999999e-01;2.2874160000000001e-02;1.2838530000000001e-01;6.7733769999999999e-02;2.8455100000000000e-01;9.1541429999999993e-02;2.1425590000000001e-02;4.1735649999999999e-02;5.8199439999999998e-02;1.9398920000000000e-01;1.8621920000000000e-01;2.6388499999999998e-01;3.0717830000000002e-01;2.1185309999999999e-01;1.9845779999999999e-01;5.8325040000000002e-02;3.2970410000000000e-01;1.1728560000000000e-01;3.5145559999999999e-02
1.8613160000000001e-01;3.8586790000000003e-02;2.3291029999999999e-01;2.4589720000000001e-01;2.6291280000000000e-02;1.5520690000000001e-01;2.1086679999999999e-01;9.0963080000000002e-02;3.3944229999999999e-02;4.2269569999999999e-02;1.3956270000000001e-01;1.1848490000000000e-01;1.7767289999999999e-01;1.6340759999999999e-02;9.3162250000000002e-02;5.4089600000000002e-02;2.7009620000000001e-01;7.1350720000000006e-02;1.6229239999999999e-02;3.8362189999999997e-02;5.0876329999999997e-02;1.7358450000000000e-01;1.5631840000000000e-01;2.3119429999999999e-01;2.9767680000000002e-01;2.1411300000000000e-01;1.4366209999999999e-01;3.9501269999999998e-02;3.2027719999999998e-01;7.5445380000000006e-02;2.8722660000000001e-02
2.2268040000000000e-01;5.9651610000000001e-02;2.9489729999999997e-01;3.1234840000000003e-01;5.2239790000000001e-02;2.1903080000000000e-01;2.4864230000000001e-01;1.3747260000000000e-01;7.1223149999999999e-02;6.8284120000000004e-02;2.2156090000000001e-01;2.0032590000000000e-01;2.4259200000000000e-01;3.3198529999999997e-02;1.5078469999999999e-01;1.0884880000000000e-01;3.3692840000000002e-01;1.0790390000000000e-01;2.3113820000000000e-02;6.0509649999999998e-02;9.3422169999999999e-02;2.4188999999999999e-01;2.4391530000000000e-01;3.1658500000000001e-01;3.8835969999999997e-01;2.9298809999999997e-01;2.1947929999999999e-01;9.5624260000000003e-02;3.8547809999999999e-01;1.3847470000000001e-01;3.8724580000000002e-02
2.9441410000000001e-01;7.4134359999999996e-02;3.3317970000000002e-01;3.4215079999999998e-01;8.2920339999999995e-02;2.6256220000000002e-01;3.1942579999999998e-01;1.7420859999999999e-01;1.5713070000000001e-01;9.8007600000000000e-02;2.9914679999999999e-01;2.3546230000000001e-01;3.2869930000000003e-01;6.1784609999999997e-02;1.6299520000000001e-01;1.9070129999999999e-01;3.5748859999999999e-01;1.3690240000000001e-01;3.0716739999999999e-02;1.1300520000000000e-01;1.9390850000000001e-01;2.6897019999999999e-01;2.6557439999999999e-01;3.2607520000000001e-01;4.2962640000000002e-01;3.0936550000000002e-01;2.2338700000000000e-01;1.6968330000000001e-01;4.0079280000000000e-01;1.4131800000000000e-01;5.5311710000000000e-02
2.1368480000000001e-01;4.5357389999999997e-02;2.7429959999999998e-01;2.8783160000000002e-01;4.8601579999999998e-02;1.9551230000000000e-01;2.3702560000000000e-01;1.0974810000000000e-01;6.3036960000000003e-02;5.2376590000000001e-02;1.8841669999999999e-01;1.5247559999999999e-01;2.1830320000000000e-01;3.0231609999999999e-02;1.2187220000000000e-01;8.9559929999999996e-02;3.0590050000000002e-01;8.6248989999999998e-02;1.8409760000000001e-02;5.2578930000000003e-02;8.0902539999999995e-02;2.0946590000000001e-01;2.0429770000000000e-01;2.7843810000000002e-01;3.5788470000000000e-01;2.6036730000000002e-01;1.7545970000000000e-01;8.2252370000000005e-02;3.5111300000000001e-01;1.0266749999999999e-01;3.4014030000000001e-02
2.6324789999999998e-01;6.3407000000000005e-02;3.1735920000000001e-01;3.2931779999999999e-01;6.7790560000000000e-02;2.4572210000000000e-01;2.8682980000000002e-01;1.7036440000000000e-01;1.0361070000000000e-01;9.1885240000000007e-02;2.8402929999999998e-01;2.6043030000000000e-01;2.9369060000000002e-01;5.2873650000000001e-02;1.5251970000000001e-01;1.7173869999999999e-01;3.5451349999999998e-01;1.3088900000000001e-01;2.4747820000000000e-02;1.1135570000000000e-01;1.5883110000000000e-01;2.5597839999999999e-01;2.5987569999999999e-01;3.2046799999999998e-01;4.2542609999999997e-01;2.9866110000000001e-01;2.2429450000000001e-01;1.3711139999999999e-01;4.0107850000000000e-01;1.4504100000000000e-01;4.4635490000000000e-02
2.4787100000000001e-01;5.1778480000000002e-02;2.8857949999999999e-01;2.9908200000000001e-01;5.9018269999999998e-02;2.1232300000000001e-01;2.7139180000000002e-01;1.3088200000000000e-01;8.3309400000000006e-02;6.5059569999999997e-02;2.3307320000000001e-01;2.0653360000000001e-01;2.6427070000000003e-01;3.7935509999999999e-02;1.1989500000000000e-01;1.2439649999999999e-01;3.1665870000000002e-01;1.0005250000000000e-01;1.8865650000000001e-02;7.5023980000000004e-02;1.2462730000000000e-01;2.1726719999999999e-01;2.1320159999999999e-01;2.8128880000000001e-01;3.8270749999999998e-01;2.6387110000000003e-01;1.7605350000000000e-01;1.1181170000000000e-01;3.6486910000000000e-01;1.0765650000000000e-01;3.7167169999999999e-02
2.5695780000000001e-01;5.5136289999999998e-02;2.8747060000000002e-01;2.9557460000000002e-01;6.4871579999999998e-02;2.1192630000000001e-01;2.8054639999999997e-01;1.2238870000000000e-01;8.6022150000000006e-02;6.1753849999999999e-02;2.2287060000000000e-01;1.7056540000000001e-01;2.6663530000000002e-01;4.2610519999999999e-02;1.2389360000000001e-01;1.2246840000000001e-01;3.1219730000000001e-01;9.5248929999999996e-02;2.1317079999999999e-02;7.6543990000000006e-02;1.2694420000000001e-01;2.1825449999999999e-01;2.0741970000000001e-01;2.7518310000000001e-01;3.7021999999999999e-01;2.6334279999999999e-01;1.6768379999999999e-01;1.1363200000000000e-01;3.5953520000000000e-01;9.4910350000000004e-02;4.0595739999999998e-02
3.0952659999999999e-01;6.6095080000000000e-02;3.2808130000000002e-01;3.4045860000000000e-01;1.5299699999999999e-01;2.7064739999999998e-01;3.3106780000000002e-01;1.6527080000000000e-01;2.2579659999999999e-01;9.0442460000000002e-02;3.1222830000000001e-01;2.8739209999999998e-01;3.3077430000000002e-01;1.9092419999999999e-01;1.3909079999999999e-01;2.3993950000000000e-01;3.4775820000000002e-01;1.2679080000000001e-01;2.6577719999999999e-02;2.1691540000000001e-01;2.4805600000000000e-01;2.5529940000000001e-01;2.6959270000000002e-01;3.2098559999999998e-01;4.2456120000000003e-01;2.9723480000000002e-01;2.4337639999999999e-01;2.3061820000000000e-01;3.9281840000000001e-01;1.3432069999999999e-01;4.8091370000000001e-02
1.7883830000000001e-01;4.4468000000000001e-02;2.5116280000000002e-01;2.7086840000000001e-01;4.0424090000000003e-02;1.6141100000000000e-01;2.0583299999999999e-01;1.1774330000000000e-01;5.1695530000000003e-02;5.7651849999999998e-02;1.8730610000000000e-01;1.5205710000000000e-01;1.8817570000000000e-01;2.4924189999999999e-02;1.3532300000000000e-01;7.5605229999999995e-02;2.9943609999999998e-01;9.2779520000000004e-02;1.9622060000000000e-02;4.3711069999999998e-02;6.4181719999999998e-02;2.0615860000000000e-01;1.9867550000000000e-01;2.8144789999999997e-01;3.2797189999999998e-01;2.5135150000000001e-01;2.0210349999999999e-01;6.7498180000000005e-02;3.4359360000000000e-01;1.1916350000000001e-01;3.3757219999999998e-02
3.0721959999999998e-01;7.3346490000000000e-02;3.4264729999999999e-01;3.5725960000000001e-01;1.3780809999999999e-01;2.8952909999999998e-01;3.2974759999999997e-01;1.9373350000000000e-01;2.0959269999999999e-01;1.1214030000000000e-01;3.2648769999999999e-01;3.0785820000000003e-01;3.4334989999999999e-01;1.6741400000000001e-01;1.6276060000000001e-01;2.4649289999999999e-01;3.7109740000000002e-01;1.5064790000000000e-01;3.1763529999999998e-02;2.2430339999999999e-01;2.3418739999999999e-01;2.8189029999999998e-01;2.9854550000000002e-01;3.4475370000000000e-01;4.3858970000000003e-01;3.1639250000000002e-01;2.8086919999999999e-01;2.2335160000000001e-01;4.1460789999999997e-01;1.6362640000000001e-01;5.2918270000000003e-02
2.5434570000000001e-01;7.0555720000000002e-02;3.2191510000000001e-01;3.3655069999999998e-01;6.9522689999999998e-02;2.5049129999999997e-01;2.7810900000000000e-01;1.7338880000000001e-01;9.5477049999999994e-02;9.2289419999999997e-02;2.6774910000000002e-01;2.3483499999999999e-01;2.9948130000000001e-01;4.6563069999999998e-02;1.7319820000000000e-01;1.5087049999999999e-01;3.6561159999999998e-01;1.3851200000000000e-01;3.3535769999999999e-02;9.0462959999999995e-02;1.3867130000000000e-01;2.7475539999999998e-01;2.7472000000000002e-01;3.3656880000000000e-01;4.1994189999999998e-01;3.1473679999999998e-01;2.3900260000000001e-01;1.3749270000000000e-01;4.0977710000000001e-01;1.5524140000000000e-01;5.7666030000000000e-02
3.1873689999999999e-01;7.3668380000000006e-02;3.4634900000000002e-01;3.6122959999999998e-01;1.6775019999999999e-01;2.9822140000000003e-01;3.4063320000000002e-01;1.9352449999999999e-01;2.3772650000000001e-01;1.1244490000000000e-01;3.3886769999999999e-01;3.1299790000000000e-01;3.5327880000000000e-01;2.0146510000000001e-01;1.5909860000000001e-01;2.6411360000000000e-01;3.6782389999999998e-01;1.4992410000000000e-01;3.1394409999999998e-02;2.3857449999999999e-01;2.5976630000000001e-01;2.8100320000000001e-01;3.0582340000000002e-01;3.4755900000000001e-01;4.4657370000000002e-01;3.1638780000000000e-01;2.9196109999999997e-01;2.4850900000000001e-01;4.1184080000000001e-01;1.6251589999999999e-01;5.3277640000000001e-02
2.2173750000000000e-01;3.9579049999999998e-02;2.4266599999999999e-01;2.5188519999999998e-01;4.6728920000000000e-02;1.7201369999999999e-01;2.4578990000000001e-01;9.4834660000000001e-02;6.2332600000000002e-02;4.6402829999999999e-02;1.6930329999999999e-01;1.2467940000000000e-01;2.0607929999999999e-01;3.1624550000000001e-02;8.1122180000000002e-02;8.4386009999999997e-02;2.4185100000000001e-01;7.2844590000000001e-02;1.4946190000000000e-02;5.1601880000000003e-02;8.7400749999999999e-02;1.5837080000000001e-01;1.5686910000000001e-01;2.1392120000000001e-01;3.1858140000000001e-01;2.0264789999999999e-01;1.2354540000000000e-01;8.1078780000000003e-02;2.8858440000000002e-01;7.4116000000000001e-02;2.8618669999999999e-02
2.3131080000000001e-01;3.5684720000000003e-02;2.5047940000000002e-01;2.5961260000000003e-01;5.1447189999999997e-02;1.7400420000000000e-01;2.5495620000000002e-01;9.2510620000000002e-02;8.3621650000000006e-02;4.3062459999999997e-02;1.8049550000000000e-01;1.6821510000000001e-01;2.2065199999999999e-01;4.4705620000000001e-02;8.6007730000000004e-02;1.0140150000000001e-01;2.6675369999999998e-01;6.9202890000000003e-02;1.1822390000000000e-02;7.8202259999999996e-02;1.1600590000000000e-01;1.7074329999999999e-01;1.6293050000000001e-01;2.3117099999999999e-01;3.2522800000000002e-01;2.1890499999999999e-01;1.3381789999999999e-01;8.6839929999999996e-02;3.1746419999999997e-01;7.3119600000000007e-02;2.4673859999999999e-02
2.8552739999999999e-01;5.9815309999999997e-02;3.2117730000000000e-01;3.2873320000000000e-01;7.5335200000000005e-02;2.4444560000000001e-01;3.0735330000000000e-01;1.5395460000000000e-01;1.3421269999999999e-01;8.0867570000000000e-02;2.7942610000000001e-01;2.3421980000000001e-01;3.1366329999999998e-01;5.1248650000000000e-02;1.4267600000000000e-01;1.6988690000000001e-01;3.4408200000000000e-01;1.1603020000000000e-01;2.0014130000000002e-02;9.9163119999999993e-02;1.6862869999999999e-01;2.4884529999999999e-01;2.4501120000000001e-01;3.1089709999999998e-01;4.1323510000000002e-01;2.9694910000000002e-01;2.0059779999999999e-01;1.5554370000000001e-01;3.9049519999999999e-01;1.2380030000000000e-01;4.1550690000000001e-02
2.0999409999999999e-01;3.9209370000000000e-02;2.5640200000000002e-01;2.6975529999999998e-01;4.0531039999999997e-02;1.8186320000000000e-01;2.3583399999999999e-01;1.2372909999999999e-01;6.9429309999999994e-02;6.2681029999999999e-02;2.0706469999999999e-01;1.7441039999999999e-01;2.2597149999999999e-01;3.5291999999999997e-02;7.3704729999999996e-02;1.0260420000000001e-01;2.6848620000000001e-01;9.2145610000000003e-02;1.0753749999999999e-02;7.6409379999999999e-02;1.0149670000000000e-01;1.7171239999999999e-01;1.7048880000000000e-01;2.3934749999999999e-01;3.3177119999999999e-01;2.1454219999999999e-01;1.5331170000000000e-01;6.7906480000000005e-02;3.1826159999999998e-01;1.0544360000000000e-01;2.5212410000000001e-02
2.6302150000000002e-01;6.7096719999999999e-02;3.2384980000000002e-01;3.3658959999999999e-01;7.1208439999999998e-02;2.5180500000000000e-01;2.8737800000000002e-01;1.7482020000000001e-01;9.9966100000000002e-02;9.3671770000000001e-02;2.8522029999999998e-01;2.3385760000000000e-01;3.0563469999999998e-01;4.8116489999999998e-02;1.5860460000000001e-01;1.5271810000000000e-01;3.5738140000000002e-01;1.3677120000000001e-01;2.9346750000000001e-02;9.0154399999999996e-02;1.5053890000000000e-01;2.6640649999999999e-01;2.6796160000000002e-01;3.2844990000000002e-01;4.2381249999999998e-01;3.0856359999999999e-01;2.2884689999999999e-01;1.4523680000000000e-01;4.0179769999999998e-01;1.5199380000000001e-01;5.1515670000000000e-02
